gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,force_unsat,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp
gml/LambdaNet.gml,42,46,1,3,False,False,False,3,0,0.434,0,SAT,False,0.409,0.37,0.03,100,103420,101.0,2026-07-05T17:17:44
gml/Latnet.gml,69,74,1,3,False,False,False,3,0,0.405,-9,TIMEOUT,True,30.041,,,,,,2026-07-05T17:17:44
gml/Layer42.gml,6,7,1,3,False,False,False,3,0,0.379,0,SAT,False,0.013,0.0,0.0,90,34276,33.47,2026-07-05T17:18:15
gml/Litnet.gml,43,43,1,3,False,False,False,3,0,0.391,0,SAT,False,0.327,0.3,0.01,100,75040,73.28,2026-07-05T17:18:15
gml/Marnet.gml,20,27,1,3,False,False,False,3,0,0.368,0,SAT,False,0.143,0.13,0.01,99,50308,49.13,2026-07-05T17:18:16
gml/Marwan.gml,16,18,1,3,False,False,False,3,0,0.372,0,SAT,False,0.038,0.03,0.0,100,40676,39.72,2026-07-05T17:18:16
gml/Missouri.gml,67,83,1,3,False,False,False,3,0,0.386,0,SAT,False,1.35,1.29,0.05,99,178836,174.64,2026-07-05T17:18:17
gml/Mren.gml,6,5,1,3,False,False,False,3,0,0.362,0,SAT,False,0.024,0.01,0.0,100,35192,34.37,2026-07-05T17:18:19
gml/Myren.gml,37,40,1,3,False,False,False,3,0,0.366,0,SAT,False,0.144,0.12,0.01,100,59384,57.99,2026-07-05T17:18:19
gml/Napnet.gml,6,7,1,3,False,False,False,3,0,0.365,0,SAT,False,0.012,0.01,0.0,100,34636,33.82,2026-07-05T17:18:19
gml/Navigata.gml,13,17,1,3,False,False,False,3,0,0.356,-9,TIMEOUT,True,30.037,,,,,,2026-07-05T17:18:20
gml/Netrail.gml,7,10,1,3,False,False,False,3,0,0.376,0,SAT,False,0.014,0.0,0.0,100,34452,33.64,2026-07-05T17:18:50
gml/NetworkUsa.gml,35,39,1,3,False,False,False,3,0,0.382,-9,TIMEOUT,True,30.038,,,,,,2026-07-05T17:18:51
gml/Nextgen.gml,17,20,1,3,False,False,False,3,0,0.372,0,SAT,False,0.037,0.03,0.0,97,40048,39.11,2026-07-05T17:19:21
gml/Niif.gml,36,41,1,3,False,False,False,3,0,0.373,0,SAT,False,0.163,0.14,0.02,99,56152,54.84,2026-07-05T17:19:21
gml/Noel.gml,19,25,1,3,False,False,False,3,0,0.363,0,SAT,False,0.17,0.15,0.01,100,52364,51.14,2026-07-05T17:19:22
gml/Nordu.gml,33,45,1,3,False,False,False,3,0,0.367,0,SAT,False,0.18,0.16,0.01,98,68156,66.56,2026-07-05T17:19:23
gml/Nordu1989.gml,7,6,1,3,False,False,False,3,0,0.361,0,SAT,False,0.025,0.01,0.0,95,35640,34.8,2026-07-05T17:19:23
gml/Nordu1997.gml,14,13,1,3,False,False,False,3,0,0.377,0,SAT,False,0.118,0.11,0.0,100,46228,45.14,2026-07-05T17:19:23
gml/Nordu2005.gml,9,10,1,3,False,False,False,3,0,0.372,0,SAT,False,0.019,0.0,0.01,94,35472,34.64,2026-07-05T17:19:24
gml/Nordu2010.gml,18,17,1,3,False,False,False,3,0,0.38,0,SAT,False,0.12,0.1,0.01,99,40088,39.15,2026-07-05T17:19:24
gml/Nsfcnet.gml,10,10,1,3,False,False,False,3,0,0.371,0,SAT,False,0.018,0.0,0.0,100,35224,34.4,2026-07-05T17:19:25
gml/Nsfnet.gml,13,15,1,3,False,False,False,3,0,0.361,0,SAT,False,0.025,0.01,0.0,100,37056,36.19,2026-07-05T17:19:25
gml/Ntelos.gml,48,61,1,3,False,False,False,3,0,0.375,0,SAT,False,8.014,7.97,0.04,99,154312,150.7,2026-07-05T17:19:26
gml/Ntt.gml,47,216,1,3,False,False,False,3,0,0.38,-9,TIMEOUT,True,30.038,,,,,,2026-07-05T17:19:34
gml/Opteglobe.gml,93,106,1,3,False,False,False,3,0,0.424,0,SAT,False,6.207,6.08,0.12,99,384232,375.23,2026-07-05T17:20:04
gml/Oteglobe.gml,93,106,1,3,False,False,False,3,0,0.423,0,SAT,False,6.281,6.2,0.07,99,357332,348.96,2026-07-05T17:20:11
gml/Oxford.gml,20,26,1,3,False,False,False,3,0,0.375,0,SAT,False,0.054,0.04,0.01,100,45496,44.43,2026-07-05T17:20:18
gml/Pacificwave.gml,18,27,1,3,False,False,False,3,0,0.369,0,SAT,False,0.059,0.04,0.0,100,41624,40.65,2026-07-05T17:20:18
gml/Packetexchange.gml,21,27,1,3,False,False,False,3,0,0.363,0,SAT,False,0.066,0.05,0.01,100,47892,46.77,2026-07-05T17:20:19
gml/Padi.gml,15,6,1,3,False,False,False,3,0,0.389,0,SAT,False,0.027,0.01,0.01,96,35860,35.02,2026-07-05T17:20:19
gml/Palmetto.gml,45,70,1,3,False,False,False,3,0,0.385,-9,TIMEOUT,True,30.043,,,,,,2026-07-05T17:20:19
gml/Peer1.gml,16,20,1,3,False,False,False,3,0,0.403,0,SAT,False,0.033,0.03,0.0,100,38412,37.51,2026-07-05T17:20:50
gml/Pern.gml,127,129,1,3,False,False,False,3,0,0.463,-9,TIMEOUT,True,30.044,,,,,,2026-07-05T17:20:50
gml/PionierL1.gml,36,41,1,3,False,False,False,3,0,0.39,0,SAT,False,5.04,4.99,0.04,99,113296,110.64,2026-07-05T17:21:21
gml/PionierL3.gml,38,52,1,3,False,False,False,3,0,0.381,-9,TIMEOUT,True,30.04,,,,,,2026-07-05T17:21:26
gml/Psinet.gml,24,25,1,3,False,False,False,3,0,0.371,0,SAT,False,7.66,7.62,0.03,99,107432,104.91,2026-07-05T17:21:57
gml/Psnc.gml,36,41,1,3,False,False,False,3,0,0.368,0,SAT,False,0.282,0.25,0.02,99,69968,68.33,2026-07-05T17:22:05
gml/Quest.gml,20,31,1,3,False,False,False,3,0,0.363,0,SAT,False,0.636,0.62,0.01,99,50524,49.34,2026-07-05T17:22:05
gml/RedBestel.gml,84,101,1,3,False,False,False,3,0,0.398,0,SAT,False,13.841,13.64,0.19,99,772744,754.63,2026-07-05T17:22:06
gml/Rediris.gml,19,32,1,3,False,False,False,3,0,0.356,-9,TIMEOUT,True,30.038,,,,,,2026-07-05T17:22:21
gml/Renam.gml,5,4,1,3,False,False,False,3,0,0.362,0,SAT,False,0.012,0.0,0.0,90,34320,33.52,2026-07-05T17:22:51
gml/Renater1999.gml,24,23,1,3,False,False,False,3,0,0.358,-9,TIMEOUT,True,30.039,,,,,,2026-07-05T17:22:51
gml/Renater2001.gml,24,27,1,3,False,False,False,3,0,0.357,0,SAT,False,2.315,2.29,0.01,99,73144,71.43,2026-07-05T17:23:22
gml/Renater2004.gml,30,36,1,3,False,False,False,3,0,0.364,0,SAT,False,0.089,0.06,0.02,98,55456,54.16,2026-07-05T17:23:24
gml/Renater2006.gml,33,43,1,3,False,False,False,3,0,0.362,0,SAT,False,0.18,0.16,0.01,99,76436,74.64,2026-07-05T17:23:25
gml/Renater2008.gml,33,43,1,3,False,False,False,3,0,0.364,0,SAT,False,0.18,0.15,0.02,99,76552,74.76,2026-07-05T17:23:25
gml/Renater2010.gml,43,56,1,3,False,False,False,3,0,0.374,0,SAT,False,23.417,23.33,0.06,99,220796,215.62,2026-07-05T17:23:26
gml/Restena.gml,19,21,1,3,False,False,False,3,0,0.444,0,SAT,False,1.622,1.59,0.02,99,75116,73.36,2026-07-05T17:23:50
gml/Reuna.gml,37,36,1,3,False,False,False,3,0,0.448,-9,TIMEOUT,True,30.037,,,,,,2026-07-05T17:23:52
gml/Rhnet.gml,16,18,1,3,False,False,False,3,0,0.36,0,SAT,False,0.037,0.02,0.0,97,39884,38.95,2026-07-05T17:24:22
gml/Rnp.gml,31,34,1,3,False,False,False,3,0,0.368,0,SAT,False,0.146,0.13,0.01,100,59560,58.16,2026-07-05T17:24:23
gml/Roedunet.gml,42,50,1,3,False,False,False,3,0,0.376,0,SAT,False,0.252,0.23,0.02,99,75536,73.77,2026-07-05T17:24:23
gml/RoedunetFibre.gml,48,52,1,3,False,False,False,3,0,0.372,0,SAT,False,0.613,0.57,0.03,99,120264,117.45,2026-07-05T17:24:24
gml/Sago.gml,18,17,1,3,False,False,False,3,0,0.367,0,SAT,False,0.049,0.04,0.0,100,44860,43.81,2026-07-05T17:24:25
gml/Sanet.gml,43,45,1,3,False,False,False,3,0,0.372,-9,TIMEOUT,True,30.04,,,,,,2026-07-05T17:24:25
gml/Sanren.gml,7,7,1,3,False,False,False,3,0,0.362,0,SAT,False,0.022,0.01,0.0,100,35252,34.43,2026-07-05T17:24:56
gml/Savvis.gml,19,20,1,3,False,False,False,3,0,0.412,0,SAT,False,0.347,0.33,0.0,100,53960,52.7,2026-07-05T17:24:56
gml/Shentel.gml,28,35,1,3,False,False,False,3,0,0.383,0,SAT,False,0.2,0.19,0.0,100,60700,59.28,2026-07-05T17:24:57
gml/Sinet.gml,74,76,1,3,False,False,False,3,0,0.399,0,SAT,False,2.386,2.29,0.08,99,255804,249.81,2026-07-05T17:24:57
gml/Singaren.gml,11,10,1,3,False,False,False,3,0,0.363,0,SAT,False,0.019,0.0,0.01,94,35180,34.36,2026-07-05T17:25:00
gml/Spiralight.gml,15,16,1,3,False,False,False,3,0,0.368,0,SAT,False,0.038,0.03,0.0,100,40548,39.6,2026-07-05T17:25:01
gml/Sprint.gml,11,18,1,3,False,False,False,3,0,0.371,0,SAT,False,0.018,0.01,0.0,100,35356,34.53,2026-07-05T17:25:01
gml/Sunet.gml,26,49,1,3,False,False,False,3,0,0.382,0,SAT,False,0.123,0.1,0.01,100,54308,53.04,2026-07-05T17:25:01
gml/Surfnet.gml,50,73,1,3,False,False,False,3,0,0.391,0,SAT,False,24.736,24.66,0.06,99,214204,209.18,2026-07-05T17:25:02
gml/Switch.gml,74,92,1,3,False,False,False,3,0,0.395,-9,TIMEOUT,True,30.054,,,,,,2026-07-05T17:25:27
gml/SwitchL3.gml,42,63,1,3,False,False,False,3,0,0.368,0,SAT,False,0.239,0.22,0.01,100,76620,74.82,2026-07-05T17:25:57
gml/Syringa.gml,74,74,1,3,False,False,False,3,0,0.395,0,SAT,False,6.412,5.54,0.86,99,481300,470.02,2026-07-05T17:25:58
gml/TLex.gml,12,16,1,3,False,False,False,3,0,0.363,0,SAT,False,0.022,0.0,0.01,100,36224,35.38,2026-07-05T17:26:05
gml/TataNld.gml,145,194,1,3,False,False,False,3,0,0.501,-9,TIMEOUT,True,30.086,,,,,,2026-07-05T17:26:05
gml/Telcove.gml,73,70,1,3,False,False,False,3,0,0.38,-9,TIMEOUT,True,30.042,,,,,,2026-07-05T17:26:36
gml/Telecomserbia.gml,6,6,1,3,False,False,False,3,0,0.359,0,SAT,False,0.017,0.0,0.0,87,35148,34.32,2026-07-05T17:27:06
gml/Tinet.gml,53,89,1,3,False,False,False,3,0,0.378,0,SAT,False,1.309,1.27,0.03,99,146260,142.83,2026-07-05T17:27:07
gml/Tw.gml,76,118,1,3,False,False,False,3,0,0.393,0,SAT,False,1.699,1.66,0.03,99,192476,187.96,2026-07-05T17:27:08
gml/Twaren.gml,20,20,1,3,False,False,False,3,0,0.366,0,SAT,False,0.046,0.04,0.0,100,42356,41.36,2026-07-05T17:27:10
gml/Ulaknet.gml,82,82,1,3,False,False,False,3,0,0.388,-9,TIMEOUT,True,30.023,,,,,,2026-07-05T17:27:11
gml/UniC.gml,25,29,1,3,False,False,False,3,0,0.378,0,SAT,False,0.085,0.07,0.01,100,53548,52.29,2026-07-05T17:27:41
gml/Uninet.gml,13,25,1,3,False,False,False,3,0,0.356,0,SAT,False,0.029,0.02,0.0,96,37488,36.61,2026-07-05T17:27:42
gml/Uninett.gml,74,97,1,3,False,False,False,3,0,0.391,0,SAT,False,2.585,2.5,0.07,99,249024,243.19,2026-07-05T17:27:42
gml/Uninett2010.gml,74,101,1,3,False,False,False,3,0,0.396,-9,TIMEOUT,True,30.051,,,,,,2026-07-05T17:27:45
gml/Uninett2011.gml,69,98,1,3,False,False,False,3,0,0.388,-9,TIMEOUT,True,30.045,,,,,,2026-07-05T17:28:16
gml/Uran.gml,24,24,1,3,False,False,False,3,0,0.367,0,SAT,False,0.101,0.08,0.01,98,50860,49.67,2026-07-05T17:28:46
gml/UsCarrier.gml,158,189,1,3,False,False,False,3,0,0.532,-9,TIMEOUT,True,30.089,,,,,,2026-07-05T17:28:46
gml/UsSignal.gml,63,79,1,3,False,False,False,3,0,0.377,0,SAT,False,1.749,1.69,0.05,100,212200,207.23,2026-07-05T17:29:17
gml/Uunet.gml,49,84,1,3,False,False,False,3,0,0.375,0,SAT,False,0.449,0.41,0.02,99,82348,80.42,2026-07-05T17:29:19
gml/Vinaren.gml,25,26,1,3,False,False,False,3,0,0.369,0,SAT,False,0.074,0.06,0.0,100,48052,46.93,2026-07-05T17:29:20
gml/VisionNet.gml,24,23,1,3,False,False,False,3,0,0.358,0,SAT,False,0.092,0.09,0.0,100,48604,47.46,2026-07-05T17:29:20
gml/VtlWavenet2008.gml,88,92,1,3,False,False,False,3,0,0.402,0,SAT,False,8.756,8.56,0.18,99,685992,669.91,2026-07-05T17:29:21
gml/VtlWavenet2011.gml,92,96,1,3,False,False,False,3,0,0.412,0,SAT,False,17.055,16.84,0.19,99,700012,683.61,2026-07-05T17:29:30
gml/WideJpn.gml,30,33,1,3,False,False,False,3,0,0.366,0,SAT,False,0.987,0.96,0.01,100,81864,79.95,2026-07-05T17:29:48
gml/Xeex.gml,24,34,1,3,False,False,False,3,0,0.367,-9,TIMEOUT,True,30.023,,,,,,2026-07-05T17:29:49
gml/Xspedius.gml,34,49,1,3,False,False,False,3,0,0.364,0,SAT,False,28.025,27.95,0.06,99,195860,191.27,2026-07-05T17:30:19
gml/York.gml,23,24,1,3,False,False,False,3,0,0.372,0,SAT,False,0.105,0.08,0.01,99,56332,55.01,2026-07-05T17:30:48
gml/Zamren.gml,36,34,1,3,False,False,False,3,0,0.368,0,SAT,False,1.481,1.45,0.01,99,90508,88.39,2026-07-05T17:30:48
