gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp
gml/Intranetwork.gml,39,53,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:24:51
gml/Ion.gml,125,150,1,1,False,False,True,3,0,0.449,-9,TIMEOUT,True,2.026,,,,,,2026-07-05T16:24:53
gml/IowaStatewideFiberMap.gml,33,41,1,1,False,False,True,3,0,0.359,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:24:56
gml/Iris.gml,51,64,1,1,False,False,True,3,0,0.376,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:24:58
gml/Istar.gml,23,23,1,1,False,False,True,3,0,0.36,0,UNSAT,False,0.155,0.13,0.01,98,53976,52.71,2026-07-05T16:25:01
gml/Itnet.gml,11,10,1,1,False,False,True,3,0,0.358,0,UNSAT,False,0.056,0.05,0.0,98,38552,37.65,2026-07-05T16:25:01
gml/JanetExternal.gml,12,10,1,1,False,False,True,3,0,0.355,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:25:02
gml/Janetbackbone.gml,29,45,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:25:04
gml/Janetlense.gml,20,40,1,1,False,False,True,3,0,0.403,0,UNSAT,False,0.501,0.47,0.02,99,81132,79.23,2026-07-05T16:25:06
gml/Jgn2Plus.gml,18,17,1,1,False,False,True,3,0,0.363,0,UNSAT,False,0.097,0.08,0.0,100,43356,42.34,2026-07-05T16:25:07
gml/Karen.gml,25,30,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:08
gml/Kdl.gml,754,899,1,1,False,False,True,3,0,8.898,-9,TIMEOUT,True,2.032,,,,,,2026-07-05T16:25:10
gml/KentmanApr2007.gml,23,24,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:21
gml/KentmanAug2005.gml,28,29,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:25:23
gml/KentmanFeb2008.gml,26,28,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:26
gml/KentmanJan2011.gml,38,39,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:25:28
gml/KentmanJul2005.gml,16,17,1,1,False,False,True,3,0,0.368,0,UNSAT,False,0.093,0.07,0.01,98,43140,42.13,2026-07-05T16:25:30
gml/Kreonet.gml,13,12,1,1,False,False,True,3,0,0.372,0,UNSAT,False,0.077,0.07,0.0,98,40368,39.42,2026-07-05T16:25:31
gml/LambdaNet.gml,42,46,1,1,False,False,True,3,0,0.384,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:25:31
gml/Latnet.gml,69,74,1,1,False,False,True,3,0,0.397,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:25:34
gml/Layer42.gml,6,7,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:36
gml/Litnet.gml,43,43,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:25:39
gml/Marnet.gml,20,27,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:41
gml/Marwan.gml,16,18,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:25:43
gml/Missouri.gml,67,83,1,1,False,False,True,3,0,0.385,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:25:46
gml/Mren.gml,6,5,1,1,False,False,True,3,0,0.362,0,UNSAT,False,0.027,0.02,0.0,100,35488,34.66,2026-07-05T16:25:48
gml/Myren.gml,37,40,1,1,False,False,True,3,0,0.37,0,UNSAT,False,0.488,0.46,0.01,99,82036,80.11,2026-07-05T16:25:48
gml/Napnet.gml,6,7,1,1,False,False,True,3,0,0.368,0,UNSAT,False,0.03,0.02,0.0,100,35652,34.82,2026-07-05T16:25:49
gml/Navigata.gml,13,17,1,1,False,False,True,3,0,0.365,0,UNSAT,False,0.118,0.11,0.0,100,41556,40.58,2026-07-05T16:25:50
gml/Netrail.gml,7,10,1,1,False,False,True,3,0,0.367,0,UNSAT,False,0.031,0.02,0.0,96,35964,35.12,2026-07-05T16:25:50
gml/NetworkUsa.gml,35,39,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:51
gml/Nextgen.gml,17,20,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:53
gml/Niif.gml,36,41,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:25:55
gml/Noel.gml,19,25,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:25:58
gml/Nordu.gml,33,45,1,1,False,False,True,3,0,0.368,0,UNSAT,False,1.129,1.09,0.03,99,152636,149.06,2026-07-05T16:26:00
gml/Nordu1989.gml,7,6,1,1,False,False,True,3,0,0.363,0,UNSAT,False,0.035,0.03,0.0,100,35620,34.79,2026-07-05T16:26:02
gml/Nordu1997.gml,14,13,1,1,False,False,True,3,0,0.368,0,UNSAT,False,0.099,0.08,0.01,98,42800,41.8,2026-07-05T16:26:02
gml/Nordu2005.gml,9,10,1,1,False,False,True,3,0,0.368,0,UNSAT,False,0.039,0.03,0.0,100,36316,35.46,2026-07-05T16:26:03
gml/Nordu2010.gml,18,17,1,1,False,False,True,3,0,0.356,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:26:03
gml/Nsfcnet.gml,10,10,1,1,False,False,True,3,0,0.366,0,UNSAT,False,0.089,0.07,0.0,98,39380,38.46,2026-07-05T16:26:05
gml/Nsfnet.gml,13,15,1,1,False,False,True,3,0,0.359,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:26:06
gml/Ntelos.gml,48,61,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:26:08
gml/Ntt.gml,47,216,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:26:10
gml/Opteglobe.gml,93,106,1,1,False,False,True,3,0,0.398,-9,TIMEOUT,True,2.02,,,,,,2026-07-05T16:26:13
gml/Oteglobe.gml,93,106,1,1,False,False,True,3,0,0.402,-9,TIMEOUT,True,2.02,,,,,,2026-07-05T16:26:15
gml/Oxford.gml,20,26,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:26:18
gml/Pacificwave.gml,18,27,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:26:20
gml/Packetexchange.gml,21,27,1,1,False,False,True,3,0,0.421,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:26:22
gml/Padi.gml,15,6,1,1,False,False,True,3,0,0.372,0,UNSAT,False,0.043,0.03,0.0,100,36860,36.0,2026-07-05T16:26:25
gml/Palmetto.gml,45,70,1,1,False,False,True,3,0,0.385,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:26:25
gml/Peer1.gml,16,20,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:26:28
gml/Pern.gml,127,129,1,1,False,False,True,3,0,0.447,-9,TIMEOUT,True,2.02,,,,,,2026-07-05T16:26:30
gml/PionierL1.gml,36,41,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:26:33
gml/PionierL3.gml,38,52,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:26:35
gml/Psinet.gml,24,25,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:26:37
gml/Psnc.gml,36,41,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:26:40
gml/Quest.gml,20,31,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:26:42
gml/RedBestel.gml,84,101,1,1,False,False,True,3,0,0.408,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:26:44
gml/Rediris.gml,19,32,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:26:47
gml/Renam.gml,5,4,1,1,False,False,True,3,0,0.359,0,UNSAT,False,0.025,0.01,0.0,95,35200,34.38,2026-07-05T16:26:49
gml/Renater1999.gml,24,23,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:26:50
gml/Renater2001.gml,24,27,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:26:52
gml/Renater2004.gml,30,36,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:26:54
gml/Renater2006.gml,33,43,1,1,False,False,True,3,0,0.359,0,UNSAT,False,0.232,0.21,0.01,99,63348,61.86,2026-07-05T16:26:57
gml/Renater2008.gml,33,43,1,1,False,False,True,3,0,0.36,0,UNSAT,False,0.234,0.21,0.02,100,63288,61.8,2026-07-05T16:26:57
gml/Renater2010.gml,43,56,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:26:58
gml/Restena.gml,19,21,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:27:00
gml/Reuna.gml,37,36,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:27:03
gml/Rhnet.gml,16,18,1,1,False,False,True,3,0,0.355,0,UNSAT,False,0.08,0.07,0.0,98,41468,40.5,2026-07-05T16:27:05
gml/Rnp.gml,31,34,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:27:05
gml/Roedunet.gml,42,50,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:27:08
gml/RoedunetFibre.gml,48,52,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:27:10
gml/Sago.gml,18,17,1,1,False,False,True,3,0,0.361,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:27:13
gml/Sanet.gml,43,45,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:27:15
gml/Sanren.gml,7,7,1,1,False,False,True,3,0,0.357,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:27:17
gml/Savvis.gml,19,20,1,1,False,False,True,3,0,0.358,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:27:20
gml/Shentel.gml,28,35,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:27:22
gml/Sinet.gml,74,76,1,1,False,False,True,3,0,0.38,-9,TIMEOUT,True,2.014,,,,,,2026-07-05T16:27:24
gml/Singaren.gml,11,10,1,1,False,False,True,3,0,0.357,0,UNSAT,False,0.056,0.05,0.0,100,38628,37.72,2026-07-05T16:27:27
gml/Spiralight.gml,15,16,1,1,False,False,True,3,0,0.358,0,UNSAT,False,0.054,0.04,0.01,98,38320,37.42,2026-07-05T16:27:27
gml/Sprint.gml,11,18,1,1,False,False,True,3,0,0.357,0,UNSAT,False,0.121,0.11,0.0,99,44996,43.94,2026-07-05T16:27:28
gml/Sunet.gml,26,49,1,1,False,False,True,3,0,0.361,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:27:28
gml/Surfnet.gml,50,73,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:27:31
gml/Switch.gml,74,92,1,1,False,False,True,3,0,0.397,0,UNSAT,False,1.59,1.52,0.05,99,224264,219.01,2026-07-05T16:27:33
gml/SwitchL3.gml,42,63,1,1,False,False,True,3,0,0.388,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:27:35
gml/Syringa.gml,74,74,1,1,False,False,True,3,0,0.391,-9,TIMEOUT,True,2.022,,,,,,2026-07-05T16:27:37
gml/TLex.gml,12,16,1,1,False,False,True,3,0,0.372,0,UNSAT,False,0.068,0.05,0.0,98,39736,38.8,2026-07-05T16:27:40
gml/TataNld.gml,145,194,1,1,False,False,True,3,0,0.524,-9,TIMEOUT,True,2.018,,,,,,2026-07-05T16:27:40
gml/Telcove.gml,73,70,1,1,False,False,True,3,0,0.387,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:27:43
gml/Telecomserbia.gml,6,6,1,1,False,False,True,3,0,0.383,0,UNSAT,False,0.028,0.02,0.0,100,35356,34.53,2026-07-05T16:27:45
gml/Tinet.gml,53,89,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:27:45
gml/Tw.gml,76,118,1,1,False,False,True,3,0,0.445,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:27:48
gml/Twaren.gml,20,20,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:27:50
gml/Ulaknet.gml,82,82,1,1,False,False,True,3,0,0.411,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:27:53
gml/UniC.gml,25,29,1,1,False,False,True,3,0,0.397,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:27:55
gml/Uninet.gml,13,25,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:27:58
gml/Uninett.gml,74,97,1,1,False,False,True,3,0,0.385,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:28:00
gml/Uninett2010.gml,74,101,1,1,False,False,True,3,0,0.392,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:28:02
gml/Uninett2011.gml,69,98,1,1,False,False,True,3,0,0.391,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:28:05
gml/Uran.gml,24,24,1,1,False,False,True,3,0,0.372,0,UNSAT,False,0.176,0.16,0.0,99,52432,51.2,2026-07-05T16:28:07
gml/UsCarrier.gml,158,189,1,1,False,False,True,3,0,0.536,-9,TIMEOUT,True,2.019,,,,,,2026-07-05T16:28:08
gml/UsSignal.gml,63,79,1,1,False,False,True,3,0,0.391,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:28:10
gml/Uunet.gml,49,84,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:28:13
gml/Vinaren.gml,25,26,1,1,False,False,True,3,0,0.382,0,UNSAT,False,0.242,0.23,0.0,100,64504,62.99,2026-07-05T16:28:15
gml/VisionNet.gml,24,23,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:28:16
gml/VtlWavenet2008.gml,88,92,1,1,False,False,True,3,0,0.413,-9,TIMEOUT,True,2.023,,,,,,2026-07-05T16:28:18
gml/VtlWavenet2011.gml,92,96,1,1,False,False,True,3,0,0.41,-9,TIMEOUT,True,2.017,,,,,,2026-07-05T16:28:20
gml/WideJpn.gml,30,33,1,1,False,False,True,3,0,0.375,0,UNSAT,False,0.189,0.17,0.0,99,58112,56.75,2026-07-05T16:28:23
gml/Xeex.gml,24,34,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:28:23
gml/Xspedius.gml,34,49,1,1,False,False,True,3,0,0.378,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:28:26
gml/York.gml,23,24,1,1,False,False,True,3,0,0.39,0,UNSAT,False,0.079,0.06,0.01,98,42800,41.8,2026-07-05T16:28:28
gml/Zamren.gml,36,34,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:28:29
